# timestamp tx ty tz qx qy qz qw
1679941088.757000 -47.294103 -5.793283 70.390184 -0.114076 0.877193 0.143353 -0.443813
1679941088.923000 -48.213503 -5.860974 70.002728 -0.103529 0.879285 0.141926 -0.442716
1679941088.992000 -49.135245 -5.779336 69.623616 -0.097395 0.879730 0.146563 -0.441711
1679941089.027000 -48.299089 -5.927519 70.151711 -0.093746 0.880485 0.147192 -0.440787
1679941089.125000 -49.280802 -6.064668 70.019694 -0.096451 0.880748 0.148715 -0.439163
1679941089.224000 -48.504261 -6.350029 69.457953 -0.097101 0.874193 0.148518 -0.451996
1679941089.358000 -47.681473 -6.546288 69.991340 -0.098993 0.872401 0.147480 -0.455375
1679941089.457000 -46.891826 -6.629904 70.599177 -0.100389 0.872941 0.149218 -0.453465
1679941089.657000 -47.682088 -6.493766 70.001722 -0.095907 0.866572 0.149635 -0.466330
1679941089.723000 -46.803108 -6.577275 70.471213 -0.094703 0.859867 0.153687 -0.477535
1679941089.760000 -46.345845 -6.939846 69.659146 -0.091399 0.850880 0.160055 -0.491967
1679941089.824000 -47.183624 -6.762179 69.142851 0.089278 -0.845647 -0.159064 0.501606
1679941089.925000 -48.005924 -6.623962 68.590837 0.087887 -0.839112 -0.161508 0.511940
1679941089.991000 -47.053904 -6.735232 68.875930 0.085263 -0.835290 -0.167508 0.516684
1679941090.094000 -47.566295 -6.706993 68.017642 0.082734 -0.835023 -0.169308 0.516939
1679941090.190000 -48.545264 -6.899878 67.951191 0.076459 -0.836445 -0.170811 0.515108
1679941090.259000 -47.746831 -6.765187 68.538016 0.075547 -0.837270 -0.168085 0.514800
1679941090.294000 -46.807155 -6.955112 68.822511 0.076166 -0.837567 -0.165742 0.514985
1679941090.390000 -46.311223 -6.908929 69.689643 0.079668 -0.843671 -0.155497 0.507635
1679941090.424000 -47.129130 -6.716834 69.147308 0.081170 -0.844105 -0.153058 0.507417
1679941090.459000 -47.893814 -6.572190 68.519346 0.082280 -0.844642 -0.150216 0.507193
1679941090.524000 -46.913166 -6.602418 68.712780 0.083783 -0.845317 -0.148120 0.506439
1679941090.624000 -46.027523 -6.469946 69.157849 0.087162 -0.846970 -0.154231 0.501257
1679941090.657000 -45.087204 -6.381666 69.486492 -0.088541 0.847181 0.157580 -0.499613
1679941090.723000 -45.990731 -6.281757 69.069772 -0.090944 0.847661 0.163348 -0.496505
1679941090.790000 -46.854654 -6.150384 68.583584 -0.093015 0.848943 0.164038 -0.493696
1679941090.825000 -46.001035 -5.944902 69.062240 -0.093933 0.850310 0.162501 -0.491674
1679941090.858000 -45.194423 -5.746063 69.618873 -0.094169 0.852030 0.160093 -0.489435
1679941090.890000 -44.295377 -5.805422 70.052686 -0.093375 0.853628 0.158407 -0.487348
1679941090.958000 -45.128189 -5.973411 69.525235 -0.090784 0.855208 0.158312 -0.485093
1679941091.024000 -45.962727 -6.187492 69.017578 -0.082880 0.857580 0.162025 -0.481078
1679941091.158000 -46.731477 -5.875463 68.459312 -0.077485 0.860759 0.174980 -0.471670
1679941091.291000 -47.569084 -5.632990 67.969800 -0.072968 0.863504 0.184104 -0.463834
1679941091.358000 -46.804376 -5.563843 68.610456 -0.070663 0.866374 0.184514 -0.458647
1679941091.491000 -47.705910 -5.405034 68.207945 -0.072549 0.871908 0.185079 -0.447504
1679941091.524000 -46.961994 -5.782484 68.759415 -0.073274 0.873604 0.184978 -0.444106
1679941091.560000 -47.902301 -5.595561 68.475018 -0.074566 0.874947 0.183319 -0.441929
1679941091.591000 -47.245249 -5.513581 69.224392 -0.073766 0.876717 0.181063 -0.439480
1679941091.825000 -46.451841 -5.750895 69.784916 -0.065185 0.876305 0.176159 -0.443632
1679941091.957000 -47.256155 -5.925025 69.216798 -0.055050 0.876517 0.178599 -0.443610
1679941091.990000 -46.743023 -5.855820 70.072313 -0.051609 0.876677 0.179906 -0.443179
1679941092.024000 -46.042622 -6.128981 70.731723 -0.051022 0.877050 0.181414 -0.441892
1679941092.091000 -45.285566 -6.190477 71.382173 -0.051799 0.877400 0.182491 -0.440663
1679941092.224000 -46.047961 -6.232205 70.736407 -0.051858 0.877853 0.182567 -0.439720
1679941092.258000 -46.889268 -6.334222 70.205565 -0.053212 0.878318 0.182994 -0.438450
1679941092.324000 -46.180355 -6.797429 70.737430 -0.056174 0.878739 0.186809 -0.435621
1679941092.458000 -45.432255 -6.850582 71.398884 -0.067288 0.881350 0.189059 -0.427727
1679941092.590000 -44.708558 -7.073846 72.051888 -0.076146 0.884635 0.192207 -0.417947
1679941092.793000 -44.565289 -7.127912 73.040094 -0.081349 0.896566 0.178275 -0.397201
1679941092.857000 -45.363235 -7.194831 72.441092 -0.079887 0.898345 0.178858 -0.393198
1679941092.924000 -44.642494 -7.187688 73.134259 -0.077083 0.899711 0.180521 -0.389859
1679941092.990000 -45.036460 -7.056524 72.224541 -0.071756 0.899682 0.183959 -0.389337
1679941093.091000 -44.361556 -7.372521 72.891362 -0.070728 0.899925 0.183463 -0.389196
1679941093.123000 -43.750146 -7.495161 73.673115 -0.068455 0.900904 0.181473 -0.388271
1679941093.157000 -43.111649 -7.759809 74.395806 -0.067246 0.901824 0.180350 -0.386865
1679941093.191000 -42.553786 -8.107517 75.149389 -0.066183 0.902244 0.179822 -0.386316
1679941093.324000 -43.136862 -7.761242 74.414463 -0.066613 0.901488 0.177656 -0.389001
1679941093.358000 -42.490679 -8.101980 75.097359 -0.067375 0.900614 0.175700 -0.391770
1679941093.390000 -42.976849 -8.153998 74.225044 -0.070427 0.899656 0.172905 -0.394668
1679941093.523000 -42.008964 -8.197182 74.472699 -0.073281 0.892650 0.161527 -0.414384
1679941093.557000 -41.304236 -8.164563 75.181427 -0.074296 0.890912 0.162407 -0.417588
1679941093.758000 -41.213117 -9.112948 74.877679 -0.061904 0.884808 0.196120 -0.418114
1679941093.824000 -40.472827 -9.026889 75.544436 -0.059029 0.885993 0.196392 -0.415888
1679941094.091000 -39.526726 -9.001999 75.221523 -0.069698 0.879614 0.182009 -0.433929
1679941094.158000 -38.851990 -9.084460 75.954961 -0.068204 0.879661 0.180234 -0.434811
1679941094.223000 -38.482085 -8.853466 76.854857 -0.064332 0.879634 0.180207 -0.435467
1679941094.291000 -39.263063 -9.023030 77.455958 -0.064930 0.880828 0.180527 -0.432824
1679941094.425000 -38.789561 -8.694465 76.638742 -0.063649 0.867644 0.177193 -0.460158
1679941094.591000 -38.323336 -8.915914 75.782241 0.050535 -0.829367 -0.197095 0.520336
1679941094.692000 -37.411688 -9.132106 76.131756 0.055837 -0.814283 -0.193172 0.544527
1679941094.758000 -37.073685 -8.692719 75.299474 0.067370 -0.788202 -0.183410 0.583575
1679941094.791000 -36.099883 -8.882511 75.424735 0.068545 -0.780793 -0.180239 0.594287
1679941094.827000 -35.830748 -8.500329 74.540707 0.073242 -0.761076 -0.175350 0.620203
1679941094.892000 -35.527625 -8.532077 73.588285 0.073775 -0.724249 -0.177183 0.662289
1679941094.957000 -35.612459 -7.894532 72.822557 0.087396 -0.683540 -0.154804 0.707934
1679941095.023000 -35.479098 -8.117537 71.856905 0.082389 -0.665212 -0.156228 0.725464
1679941095.060000 -34.574833 -8.273875 71.459585 0.079354 -0.657443 -0.154279 0.733259
1679941095.090000 -34.503149 -8.293787 70.462356 0.073650 -0.636229 -0.155804 0.752006
1679941095.125000 -35.476351 -8.398625 70.667016 0.071648 -0.627911 -0.157243 0.758860
1679941095.157000 -36.407595 -8.141302 70.925029 0.065757 -0.621941 -0.154223 0.764905
1679941095.225000 -35.615980 -8.336878 70.346154 0.061110 -0.606993 -0.153413 0.777361
1679941095.323000 -34.765776 -8.717738 69.982702 0.046977 -0.589367 -0.143737 0.793586
1679941095.356000 -33.808124 -8.806647 70.256560 0.048214 -0.580782 -0.147639 0.799106
1679941095.459000 -34.069190 -8.663642 69.301891 0.056214 -0.541429 -0.148081 0.825692
1679941095.491000 -33.394148 -8.950416 68.622127 0.054815 -0.533856 -0.145176 0.831214
1679941095.557000 -34.334492 -9.214697 68.836387 0.057749 -0.526065 -0.147274 0.835602
1679941095.625000 -35.147773 -8.716232 69.136567 0.056564 -0.521262 -0.142235 0.839557
1679941095.691000 -36.064138 -8.410259 69.394743 0.056001 -0.510548 -0.134481 0.847419
1679941095.794000 -36.390984 -8.053026 68.519782 0.062198 -0.476029 -0.125939 0.868140
1679941095.858000 -37.042529 -7.518313 67.981665 0.071454 -0.451583 -0.112917 0.882166
1679941096.057000 -37.507572 -6.636235 67.906344 0.114803 -0.420374 -0.073652 0.897041
1679941096.090000 -38.406253 -7.032703 68.093917 0.118193 -0.416720 -0.073278 0.898335
1679941096.258000 -37.670971 -7.136156 67.424098 0.126254 -0.405639 -0.065142 0.902925
1679941096.590000 -38.533160 -7.551831 67.713658 0.129071 -0.402700 -0.062640 0.904018
1679941096.758000 -38.104034 -7.437281 66.817707 0.126688 -0.401267 -0.062832 0.904979
1679941097.024000 -37.638095 -7.125868 65.989502 0.127791 -0.399666 -0.058568 0.905818
1679941097.092000 -38.563954 -7.465357 66.155432 0.126624 -0.397208 -0.058077 0.907094
1679941097.225000 -39.375191 -7.883540 66.564110 0.123084 -0.392431 -0.057866 0.909670
1679941097.357000 -40.137704 -7.613961 67.152243 0.109077 -0.393252 -0.047984 0.911676
1679941097.524000 -40.756001 -7.837919 67.905603 0.106003 -0.397006 -0.059887 0.909705
1679941097.591000 -41.588078 -8.187049 68.336598 0.105709 -0.396151 -0.061738 0.909988
1679941097.624000 -42.411268 -8.548798 68.774199 0.104923 -0.394686 -0.063386 0.910602
1679941097.660000 -43.002321 -8.973644 69.459883 0.104851 -0.390658 -0.066443 0.912128
1679941097.690000 -42.427342 -8.560813 68.753505 0.104856 -0.386165 -0.068869 0.913860
1679941097.723000 -41.508369 -8.170622 68.696595 0.105734 -0.382481 -0.071318 0.915119
1679941097.757000 -41.016304 -7.635149 68.010199 0.107316 -0.378961 -0.072215 0.916328
1679941097.828000 -41.806149 -7.025796 68.079721 0.117198 -0.370556 -0.065475 0.919057
1679941097.925000 -41.206102 -6.550197 67.436488 0.117198 -0.370556 -0.065475 0.919057
1679941097.958000 -40.913124 -6.070320 66.609517 0.119063 -0.370201 -0.062839 0.919145
1679941097.991000 -41.764230 -6.484168 66.932546 0.121842 -0.370079 -0.061001 0.918953
1679941098.025000 -42.281083 -6.993284 67.620779 0.123570 -0.371309 -0.058722 0.918375
1679941098.157000 -41.671833 -6.486629 67.010765 0.121125 -0.373694 -0.054868 0.917971
1679941098.193000 -40.799848 -6.133459 66.671778 0.120403 -0.375027 -0.052463 0.917663
1679941098.257000 -41.637090 -6.564147 67.008727 0.118314 -0.379277 -0.047226 0.916472
1679941098.957000 -42.382469 -7.056343 67.458340 0.116807 -0.379117 -0.048996 0.916638
1679941098.991000 -43.083289 -7.573467 67.949699 0.115689 -0.379263 -0.050969 0.916612
1679941099.024000 -43.833896 -6.917370 67.871421 0.122480 -0.371202 -0.045673 0.919305
1679941099.191000 -44.689894 -7.363922 68.131916 0.119626 -0.370952 -0.043560 0.919884
1679941099.323000 -45.371745 -7.311899 68.861555 0.111812 -0.367215 -0.038456 0.922590
1679941099.357000 -46.215431 -7.800007 69.085038 0.106797 -0.365246 -0.037809 0.923992
1679941099.458000 -46.767469 -8.243410 69.791187 0.100502 -0.367185 -0.035738 0.924012
1679941099.557000 -46.736528 -7.739785 68.927820 0.097807 -0.367188 -0.040140 0.924119
1679941099.591000 -45.800545 -7.475118 69.159955 0.098328 -0.366929 -0.044927 0.923946
1679941099.625000 -45.582978 -6.938210 68.344852 0.098949 -0.363220 -0.046402 0.925271
1679941099.756000 -44.987240 -6.557375 67.637701 0.107146 -0.352358 -0.046479 0.928549
1679941099.925000 -45.763192 -6.183293 68.145601 0.114854 -0.339863 -0.031638 0.932899
1679941099.990000 -45.140008 -5.873843 67.427352 0.119176 -0.336266 -0.028740 0.933754
1679941100.123000 -46.091321 -5.834723 67.733085 0.130137 -0.335591 -0.023447 0.932681
1679941100.357000 -45.383343 -5.286790 67.287509 0.134246 -0.344557 -0.010139 0.929062
1679941100.457000 -46.318137 -5.484223 67.582775 0.132708 -0.343449 0.000686 0.929748
1679941100.492000 -46.939258 -6.090018 68.079987 0.132364 -0.344863 0.004189 0.929264
1679941100.558000 -47.816800 -6.162750 68.553939 0.131618 -0.345827 0.009283 0.928975
1679941101.024000 -48.299585 -6.576969 69.325522 0.127835 -0.357871 -0.008849 0.924937
1679941101.057000 -48.586342 -7.125507 70.110937 0.127854 -0.360701 -0.009404 0.923829
1679941101.091000 -47.902680 -6.915634 70.809907 0.130973 -0.366846 -0.011975 0.920938
1679941101.157000 -48.284423 -6.672290 69.918248 0.130687 -0.363421 -0.006486 0.922391
1679941101.225000 -48.185356 -6.045478 69.145401 0.130468 -0.359005 -0.004455 0.924161
1679941101.325000 -47.549666 -5.571601 68.536025 0.127347 -0.357525 -0.001017 0.925180
1679941101.359000 -46.935788 -5.715103 69.312273 0.129566 -0.366370 -0.006164 0.921384
1679941101.458000 -46.283026 -5.679400 68.555551 0.131088 -0.361660 -0.005006 0.923035
1679941101.592000 -45.911619 -5.474624 67.649944 0.144666 -0.358740 -0.010576 0.922099
1679941101.694000 -46.375051 -6.096968 68.280752 0.144698 -0.363999 -0.016017 0.919951
1679941101.724000 -45.571960 -6.044677 67.687194 0.143390 -0.364676 -0.021568 0.919775
1679941101.792000 -44.962452 -5.734649 66.957549 0.141706 -0.367151 -0.025739 0.918943
1679941101.826000 -45.712895 -6.189822 67.436769 0.140169 -0.370297 -0.025613 0.917920
1679941101.924000 -44.925133 -5.676997 67.095534 0.136847 -0.381488 -0.022277 0.913917
1679941101.993000 -44.179770 -5.148431 66.689269 0.135129 -0.394599 -0.020488 0.908632
1679941102.059000 -43.435870 -4.603248 66.302762 0.134853 -0.410534 -0.018769 0.901623
1679941102.093000 -44.183993 -5.004445 66.831300 0.136193 -0.418015 -0.018463 0.897983
1679941102.124000 -44.935872 -5.231844 67.450144 0.136128 -0.425795 -0.018764 0.894324
1679941102.158000 -44.137192 -5.272474 66.849760 0.136639 -0.431926 -0.021245 0.891245
1679941102.224000 -44.804411 -5.726810 67.440012 0.131475 -0.449666 -0.018897 0.883265
1679941102.260000 -45.525884 -6.294005 67.837211 0.127235 -0.457652 -0.018100 0.879795
1679941102.359000 -45.175451 -6.793513 68.629479 0.106236 -0.501864 -0.036388 0.857626
1679941102.491000 -44.683975 -7.476373 69.169992 0.075069 -0.547308 -0.072700 0.830382
1679941102.591000 -44.468174 -7.050179 70.048507 0.085139 -0.566770 -0.070434 0.816433
1679941102.624000 -45.174008 -7.485611 70.607254 0.087539 -0.569166 -0.069109 0.814623
1679941102.659000 -44.345442 -6.969904 70.389253 0.090115 -0.570613 -0.067782 0.813441
1679941102.757000 -44.579256 -7.732526 70.992361 0.090814 -0.578412 -0.067104 0.807892
1679941102.794000 -45.342142 -7.883582 71.621001 0.093272 -0.580714 -0.068347 0.805854
1679941102.858000 -44.486063 -7.508263 71.265665 0.096015 -0.586012 -0.070713 0.801481
1679941102.926000 -45.206095 -7.677094 71.938754 0.099304 -0.591135 -0.073255 0.797077
1679941103.058000 -44.222818 -7.738317 72.110273 0.107364 -0.598446 -0.077993 0.790096
1679941103.224000 -43.657850 -7.125196 71.558101 0.104235 -0.600330 -0.080781 0.788805
1679941103.292000 -44.513243 -7.569867 71.823754 0.098724 -0.602085 -0.081047 0.788149
1679941103.458000 -45.367270 -8.049645 72.024874 0.101779 -0.601670 -0.080342 0.788149
1679941103.491000 -45.971851 -8.303741 72.779803 0.104798 -0.600108 -0.078077 0.789171
1679941103.559000 -45.134191 -8.166897 72.251032 0.107979 -0.597077 -0.072989 0.791525
1679941103.659000 -44.194547 -8.305753 71.938321 0.108003 -0.593214 -0.070123 0.794679
1679941103.791000 -43.289622 -8.179842 71.531802 0.107909 -0.581616 -0.069594 0.803265
1679941103.827000 -42.495394 -7.928713 70.978507 0.107366 -0.576313 -0.067420 0.807336
1679941103.894000 -41.739697 -8.162676 70.366801 0.097532 -0.565224 -0.058805 0.817038
1679941103.958000 -42.239073 -7.975907 69.520786 0.100923 -0.526386 -0.047046 0.842923
1679941104.026000 -41.335889 -8.026667 69.094543 0.099249 -0.510344 -0.022370 0.853931
1679941104.059000 -40.465783 -7.998568 68.602479 0.096603 -0.500736 -0.013081 0.860093
1679941104.090000 -39.925991 -7.502654 67.922264 0.096306 -0.484963 -0.010172 0.869156
1679941104.191000 -40.761491 -7.933313 68.263546 0.092862 -0.448300 -0.008711 0.889004
1679941104.291000 -39.959657 -7.730952 67.701306 0.089216 -0.420785 0.000157 0.902763
1679941104.323000 -39.372422 -7.302525 67.014571 0.090219 -0.408856 0.000012 0.908129
1679941104.426000 -38.759815 -6.844565 66.370378 0.094206 -0.378385 0.002891 0.920837
1679941104.493000 -38.002192 -6.853712 65.717749 0.094673 -0.360318 0.011710 0.927939
1679941104.592000 -37.298486 -6.542359 65.079113 0.096503 -0.331999 0.018190 0.938154
1679941104.726000 -38.192711 -6.212574 64.776451 0.099983 -0.295789 0.030208 0.949526
1679941104.758000 -37.955210 -5.763547 63.915076 0.099633 -0.287446 0.033445 0.952014
1679941104.790000 -38.873501 -5.463591 63.656683 0.101886 -0.270800 0.038717 0.956445
1679941104.924000 -38.241761 -5.079748 62.983208 0.095064 -0.253797 0.044914 0.961526
1679941104.958000 -38.799193 -5.521429 63.686192 0.091879 -0.249192 0.044633 0.963052
1679941105.057000 -39.722793 -5.140462 63.728938 0.091016 -0.232995 0.053286 0.966742
1679941105.091000 -39.840554 -5.662603 64.573627 0.089632 -0.233211 0.053254 0.966821
1679941105.124000 -39.489108 -5.244332 63.736050 0.087745 -0.232777 0.053833 0.967067
1679941105.158000 -39.372902 -5.735897 64.599104 0.085132 -0.232456 0.051872 0.967484
1679941105.193000 -38.657098 -5.351154 64.016353 0.082625 -0.231991 0.052518 0.967778
1679941105.390000 -39.483479 -5.330652 64.579091 0.086392 -0.225365 0.058212 0.968689
1679941105.492000 -39.229637 -5.094735 63.641057 0.083787 -0.223441 0.062757 0.969080
1679941105.623000 -40.227739 -5.081751 63.701257 0.079279 -0.212355 0.064373 0.971842
1679941105.894000 -39.953426 -4.838646 62.770852 0.076924 -0.211937 0.065875 0.972022
1679941105.958000 -39.963573 -5.276758 63.669715 0.071318 -0.210001 0.067168 0.972780
1679941106.123000 -40.443718 -5.553313 62.837262 0.057405 -0.203394 0.072116 0.974749
1679941106.225000 -40.087422 -5.996496 62.014679 0.054399 -0.201211 0.098193 0.973094
1679941106.290000 -40.812335 -6.453092 61.498907 0.053415 -0.182532 0.103901 0.976234
1679941106.460000 -40.417344 -6.380302 60.583110 0.051256 -0.176231 0.113626 0.976424
1679941106.526000 -41.201126 -6.091074 61.132684 0.053153 -0.168371 0.115781 0.977456
1679941106.559000 -41.144826 -5.757503 60.191642 0.053790 -0.166152 0.113099 0.978115
1679941106.691000 -41.124817 -6.036130 61.151833 0.054302 -0.166698 0.112438 0.978070
1679941106.759000 -40.965441 -6.473673 62.036794 0.052239 -0.171302 0.112465 0.977383
1679941106.793000 -40.837053 -6.758294 62.986798 0.049432 -0.177134 0.111986 0.976545
1679941106.959000 -41.277935 -7.053559 63.834407 0.044715 -0.185741 0.111467 0.975231
1679941106.991000 -41.270080 -6.787050 62.870607 0.042711 -0.188543 0.114110 0.974477
1679941107.024000 -41.195571 -6.996865 63.845505 0.040544 -0.190983 0.116137 0.973855
1679941107.323000 -41.962408 -7.281142 63.270052 0.035939 -0.180430 0.123540 0.975137
1679941107.391000 -41.963166 -7.390014 62.275996 0.032950 -0.181033 0.123227 0.975170
1679941107.425000 -41.705201 -7.050422 61.371490 0.032898 -0.184409 0.120963 0.974823
1679941107.458000 -40.790219 -6.666017 61.494134 0.036677 -0.200597 0.114160 0.972308
1679941107.493000 -40.686243 -6.924188 62.454622 0.036460 -0.202103 0.111520 0.972311
1679941107.526000 -40.572988 -6.605844 61.513436 0.035751 -0.204588 0.108903 0.972114
1679941107.590000 -40.570644 -6.439602 60.527354 0.033623 -0.208118 0.106034 0.971758
1679941107.960000 -40.901817 -6.523123 61.467220 0.030890 -0.211378 0.115741 0.970036
1679941108.093000 -40.687375 -6.258946 60.526888 0.034384 -0.211538 0.116704 0.969768
1679941108.292000 -41.297349 -6.306942 61.317854 0.041407 -0.205124 0.119319 0.970553
1679941108.424000 -41.327311 -6.025950 60.358612 0.044859 -0.205444 0.118373 0.970447
1679941108.490000 -41.306464 -5.596906 59.455568 0.050493 -0.208670 0.116321 0.969730
1679941108.526000 -40.920716 -5.886262 60.331623 0.050952 -0.212132 0.116253 0.968963
1679941108.557000 -40.899816 -6.193844 61.282915 0.050967 -0.215808 0.117159 0.968041
1679941108.658000 -41.298612 -6.559826 62.123759 0.050943 -0.225772 0.115035 0.966022
1679941108.757000 -41.324231 -6.884202 63.069341 0.049245 -0.229529 0.113329 0.965426
1679941108.992000 -41.958494 -6.972380 63.837413 0.052264 -0.225549 0.114633 0.966051
1679941109.125000 -42.733570 -6.896041 63.210173 0.060570 -0.203090 0.119472 0.969955
1679941109.194000 -42.691229 -6.495887 62.294704 0.056849 -0.204482 0.117103 0.970176
1679941109.357000 -43.653000 -6.629413 62.533801 0.047282 -0.206779 0.107094 0.971359
1679941109.394000 -43.576006 -6.906660 63.491510 0.046078 -0.209260 0.106218 0.970981
1679941109.490000 -43.503643 -7.197888 64.445423 0.042539 -0.214894 0.107320 0.969790
1679941109.624000 -43.383910 -6.837223 63.520445 0.041666 -0.214722 0.110724 0.969484
1679941109.692000 -44.329706 -7.079554 63.304237 0.039263 -0.196958 0.117734 0.972525
1679941109.727000 -43.998742 -6.952169 62.369231 0.040107 -0.197882 0.121509 0.971838
1679941109.824000 -43.403662 -7.686964 62.043722 0.039166 -0.202888 0.134515 0.969127
1679941109.859000 -43.909322 -7.960828 62.861833 0.040572 -0.203774 0.139054 0.968243
1679941109.990000 -44.730601 -8.382884 62.477945 0.041254 -0.186950 0.150774 0.969853
1679941110.024000 -43.999804 -7.827187 62.081542 0.041966 -0.187999 0.151925 0.969440
1679941110.058000 -43.679931 -7.686830 61.144535 0.040205 -0.185959 0.155102 0.969405
1679941110.158000 -44.599636 -7.934462 60.839869 0.034315 -0.160248 0.163278 0.972874
1679941110.191000 -45.164105 -8.420236 61.507252 0.033942 -0.156658 0.162747 0.973560
1679941110.356000 -45.507842 -8.779946 62.374692 0.028137 -0.147010 0.158460 0.975954
1679941110.390000 -45.340750 -9.046889 63.323809 0.025580 -0.147957 0.156691 0.976167
1679941110.428000 -45.438462 -9.239841 64.300139 0.024604 -0.148210 0.154677 0.976475
1679941110.590000 -45.919045 -9.442650 65.153315 0.020399 -0.159318 0.150842 0.975422
1679941110.657000 -46.026979 -9.405633 66.146784 0.017572 -0.162913 0.148552 0.975235
1679941110.690000 -45.963555 -9.639771 67.116916 0.017757 -0.165182 0.152056 0.974309
1679941110.756000 -45.726361 -9.793912 68.076072 0.018928 -0.167670 0.156053 0.973230
1679941110.861000 -45.814178 -9.515815 67.119542 0.018928 -0.167670 0.156053 0.973230
1679941110.990000 -45.003137 -9.881919 67.575808 0.020057 -0.171174 0.155332 0.972712
1679941111.057000 -45.793941 -9.954024 66.968002 0.024501 -0.156659 0.155973 0.974951
1679941111.192000 -46.371894 -10.188233 67.749741 0.017694 -0.137165 0.158016 0.977703
1679941111.227000 -46.208117 -10.179581 66.763282 0.015061 -0.132148 0.161157 0.977926
1679941111.323000 -46.670052 -10.485789 67.595659 0.011833 -0.125905 0.162939 0.978498
1679941111.490000 -46.501529 -10.294434 66.628714 0.009994 -0.098601 0.170316 0.980393
1679941111.523000 -46.404868 -10.099887 65.652595 0.013205 -0.097272 0.171858 0.980219
1679941111.557000 -46.316166 -10.136514 64.657211 0.017398 -0.093440 0.174124 0.980126
1679941111.625000 -47.103913 -10.583033 64.232857 0.018623 -0.072033 0.182164 0.980449
1679941111.690000 -47.254278 -10.608701 63.244559 0.019914 -0.066089 0.184507 0.980404
1679941111.726000 -47.304330 -10.652702 62.246782 0.019661 -0.063023 0.188351 0.979880
1679941111.791000 -47.494306 -10.531462 61.272508 0.020076 -0.062672 0.190531 0.979473
1679941111.892000 -47.848846 -10.617662 60.341449 0.022420 -0.060792 0.187118 0.980198
1679941111.927000 -48.159594 -10.505604 59.397586 0.023483 -0.061257 0.184330 0.980673
1679941111.991000 -48.470791 -10.717217 60.324072 0.023613 -0.063291 0.180422 0.981267
1679941112.023000 -48.581539 -10.569847 59.341210 0.022004 -0.066630 0.179121 0.981321
1679941112.093000 -48.784849 -10.580125 58.362150 0.021633 -0.067969 0.172750 0.982380
1679941112.190000 -48.302457 -10.018600 57.689849 0.022986 -0.071247 0.170477 0.982514
1679941112.226000 -48.760916 -9.791786 56.830565 0.024059 -0.073295 0.169050 0.982584
1679941112.291000 -49.081355 -9.576961 55.907976 0.024192 -0.078547 0.169304 0.982131
1679941112.357000 -48.686106 -9.325610 55.024460 0.024192 -0.078547 0.169304 0.982131
1679941112.557000 -47.896521 -8.972006 55.525978 0.015585 -0.068198 0.173435 0.982358
1679941112.658000 -48.057415 -9.195009 56.487426 0.012292 -0.059081 0.169080 0.983753
1679941112.694000 -48.382369 -9.376525 57.415574 0.012953 -0.054046 0.166582 0.984460
1679941112.758000 -48.647270 -9.435073 58.378070 0.016471 -0.048773 0.165217 0.984913
1679941113.325000 -48.443350 -9.442843 57.399114 0.039700 -0.019798 0.186981 0.981361
1679941113.358000 -47.910419 -8.857571 56.788015 0.040942 -0.015504 0.183373 0.982068
1679941113.392000 -48.027298 -8.725561 55.803681 0.043938 -0.011129 0.181283 0.982386
1679941113.558000 -48.040177 -8.490040 54.831897 0.034310 -0.016111 0.181426 0.982674
1679941113.590000 -47.508486 -8.578699 55.674182 0.030204 -0.019650 0.178618 0.983259
1679941113.658000 -47.171497 -8.535387 56.614694 0.026829 -0.025909 0.175532 0.983767
1679941113.760000 -47.815080 -8.406359 55.860273 0.025890 -0.028872 0.177872 0.983289
1679941113.792000 -47.808559 -8.753503 56.798062 0.024233 -0.031362 0.179171 0.983019
1679941113.824000 -47.980428 -8.803586 55.814216 0.023794 -0.032445 0.179514 0.982932
1679941113.926000 -47.895341 -8.670354 54.826790 0.028948 -0.033608 0.179550 0.982748
1679941114.023000 -48.038893 -8.563253 53.842960 0.032225 -0.037785 0.181302 0.982173
1679941114.091000 -48.906107 -8.580640 54.340592 0.030221 -0.040158 0.182463 0.981927
1679941114.259000 -48.708307 -8.435396 53.371170 0.041951 -0.049590 0.168511 0.983557
1679941114.324000 -48.784064 -8.320097 52.380732 0.040259 -0.050432 0.168508 0.983586
1679941114.458000 -49.251168 -8.649048 51.559998 0.031742 -0.038885 0.173824 0.983497
1679941114.490000 -49.358119 -8.802809 52.542301 0.030059 -0.036316 0.176638 0.983146
1679941114.626000 -50.084441 -9.434644 52.271671 0.012530 -0.002350 0.192111 0.981290
1679941114.657000 -50.201397 -9.330078 51.284054 0.015569 0.001398 0.196547 0.980370
1679941114.692000 -50.335277 -9.221319 50.299043 0.019267 0.004060 0.201989 0.979190
1679941114.791000 -49.448311 -8.822474 50.531882 0.019826 0.001918 0.201642 0.979257
1679941114.825000 -48.516607 -8.732122 50.883684 0.016941 -0.003336 0.201650 0.979306
1679941114.857000 -48.391698 -8.355128 49.965929 0.014461 -0.007848 0.203357 0.978967
1679941114.892000 -49.276792 -8.426903 50.425774 0.014203 -0.009707 0.207218 0.978144
1679941114.958000 -48.768839 -8.475141 51.285806 0.008083 -0.028157 0.212051 0.976819
1679941114.990000 -48.838974 -8.668763 52.264372 0.003376 -0.036680 0.213893 0.976162
1679941115.056000 -47.875859 -8.804805 52.496542 -0.007440 -0.065295 0.211894 0.975081
